GeoKey;BillToAddressID;AddressLine1;AddressLine2;City;StateProvinceID;PostalCode;CountryRegionCode;State / Province;Country
United StatesOregonBeaverton97005;27940;1400 Gibrix Drive;;Beaverton;58;97005;US;Oregon;United States
AustraliaNew South WalesSydney1002;27941;3809 Lancelot Dr.;;Sydney;50;1002;AU;New South Wales;Australia
"FranceNordVilleneuve-d'Ascq59491";27942;"33, rue de l'Espace De Schengen";;"Villeneuve-d'Ascq";145;59491;FR;Nord;France
AustraliaNew South WalesDarlinghurst2010;27943;30 Rolling Green Circle;;Darlinghurst;50;2010;AU;New South Wales;Australia
United KingdomEnglandKirkbyKB9;27944;9222 Roseann Drive;;Kirkby;14;KB9;GB;England;United Kingdom
FranceNordCroix59170;27945;14, rue Faubourg St Antoine;;Croix;145;59170;FR;Nord;France
AustraliaQueenslandGold Coast4217;27946;7101 Stillwater Ct.;;Gold Coast;64;4217;AU;Queensland;Australia
United KingdomEnglandRuncornTY31;27947;9564 Pennsylvania Blvd.;;Runcorn;14;TY31;GB;England;United Kingdom
AustraliaNew South WalesSydney1002;27948;7420 Lilac Circle;;Sydney;50;1002;AU;New South Wales;Australia
United StatesWashingtonPort Orchard98366;27949;7086 O St.;;Port Orchard;79;98366;US;Washington;United States
GermanyNordrhein-WestfalenPaderborn33098;27950;Auf der Krone 75;;Paderborn;53;33098;DE;Nordrhein-Westfalen;Germany
CanadaBritish ColumbiaN. VancouverV7L 4J4;27951;5458 Encino Drive;;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
AustraliaSouth AustraliaFindon5023;27952;1949 Bayter Court;;Findon;66;5023;AU;South Australia;Australia
AustraliaNew South WalesMalabar2036;27953;2951 Cape Cod Way;;Malabar;50;2036;AU;New South Wales;Australia
United KingdomEnglandReadingRG7 5H7;27954;5195 Graham Street;;Reading;14;RG7 5H7;GB;England;United Kingdom
CanadaBritish ColumbiaLangfordV9;27955;8408 Via Del Sol;;Langford;7;V9;CA;British Columbia;Canada
GermanyHessenFrankfurt60323;27956;Carlsplatz 4229;;Frankfurt;19;60323;DE;Hessen;Germany
United KingdomEnglandPeterboroughPB12;27957;2855 Playa;;Peterborough;14;PB12;GB;England;United Kingdom
United StatesCaliforniaNational City91950;27958;4350 Mota Dr.;;National City;9;91950;US;California;United States
AustraliaQueenslandBrisbane4000;27959;1899 Mission Drive;;Brisbane;64;4000;AU;Queensland;Australia
United StatesCaliforniaLong Beach90802;27960;7808 Brown St.;;Long Beach;9;90802;US;California;United States
FranceSeine Saint DenisPantin93500;27961;882, place du Tertre;;Pantin;179;93500;FR;Seine Saint Denis;France
United StatesCaliforniaBeverly Hills90210;27962;993 Piedmont Dr.;;Beverly Hills;9;90210;US;California;United States
AustraliaVictoriaMelton3337;27963;4659 Montoya;;Melton;77;3337;AU;Victoria;Australia
CanadaBritish ColumbiaCliffsideV8Y 1L1;27964;2214 Solano;;Cliffside;7;V8Y 1L1;CA;British Columbia;Canada
United StatesOregonBeaverton97005;27965;9245 Dantley Way;;Beaverton;58;97005;US;Oregon;United States
CanadaBritish ColumbiaShawneeV9B 5T2;27966;8582 San Jose Ave.;;Shawnee;7;V9B 5T2;CA;British Columbia;Canada
CanadaBritish ColumbiaNewtonV2M1S6;27967;3241 Brock Lane;;Newton;7;V2M1S6;CA;British Columbia;Canada
FranceSeine (Paris)Paris75009;27968;95, avenue de l´ Union Centrale;;Paris;161;75009;FR;Seine (Paris);France
United KingdomEnglandLondonSW1P 2NU;27969;2237 Buena Vista Ave.;;London;14;SW1P 2NU;GB;England;United Kingdom
United StatesCaliforniaWest Covina91791;27970;9863 Ridge Place;;West Covina;9;91791;US;California;United States
AustraliaVictoriaCranbourne3977;27971;4173 Signal Court;;Cranbourne;77;3977;AU;Victoria;Australia
AustraliaVictoriaBendigo3550;27972;2208 Mauna Kea Court;;Bendigo;77;3550;AU;Victoria;Australia
United StatesCaliforniaPalo Alto94303;27973;4777 Rockne Drive;;Palo Alto;9;94303;US;California;United States
United StatesCaliforniaSanta Monica90401;27974;4310 Kenston Dr.;;Santa Monica;9;90401;US;California;United States
CanadaBritish ColumbiaSookeV0;27975;9476 Hill Top Rd.;;Sooke;7;V0;CA;British Columbia;Canada
AustraliaNew South WalesPort Macquarie2444;27976;25 Glenellen Court;;Port Macquarie;50;2444;AU;New South Wales;Australia
CanadaBritish ColumbiaSookeV0;27977;9263 Mt. Mckinley Ct.;;Sooke;7;V0;CA;British Columbia;Canada
GermanySaarlandBerlin12171;27978;Heiderweg 8349;;Berlin;70;12171;DE;Saarland;Germany
GermanyNordrhein-WestfalenWerne59368;27979;Kurfürstenstr 4124;;Werne;53;59368;DE;Nordrhein-Westfalen;Germany
United StatesWashingtonBremerton98312;27980;4598 Manila Avenue;;Bremerton;79;98312;US;Washington;United States
CanadaBritish ColumbiaN. VancouverV7L 4J4;27981;3183 Trasher Road;;N. Vancouver;7;V7L 4J4;CA;British Columbia;Canada
FranceHauts de SeineCourbevoie92400;27982;11, rue du Puits Dixme;;Courbevoie;178;92400;FR;Hauts de Seine;France
United StatesOregonMilwaukie97222;27983;6387 Scenic Avenue;;Milwaukie;58;97222;US;Oregon;United States
United KingdomEnglandLondonSW19 3RU;27984;7341 Rockne Drive;;London;14;SW19 3RU;GB;England;United Kingdom
United StatesCaliforniaSanta Monica90401;27985;7883 Mitchell Canyon Court;;Santa Monica;9;90401;US;California;United States
GermanyHessenBerlin13441;27986;Heidestieg Straße 6486;;Berlin;19;13441;DE;Hessen;Germany
United StatesWashingtonWalla Walla99362;27987;3997 Via De Luna;;Walla Walla;79;99362;US;Washington;United States
AustraliaNew South WalesLavender Bay2060;27988;5277 Stephine Way;;Lavender Bay;50;2060;AU;New South Wales;Australia
United StatesCaliforniaChula Vista91910;27989;7208 Peach Place;;Chula Vista;9;91910;US;California;United States
FranceSeine Saint DenisTremblay-en-France93290;27990;83, place du Tertre;;Tremblay-en-France;179;93290;FR;Seine Saint Denis;France
AustraliaVictoriaGeelong3220;27991;2230 May Way;;Geelong;77;3220;AU;Victoria;Australia
United StatesCaliforniaOakland94611;27992;2115 Pasado;;Oakland;9;94611;US;California;United States
GermanyNordrhein-WestfalenBraunschweig38001;27993;Königstr 38;;Braunschweig;53;38001;DE;Nordrhein-Westfalen;Germany
FranceSeine Saint DenisTremblay-en-France93290;27994;Attaché de Presse;;Tremblay-en-France;179;93290;FR;Seine Saint Denis;France
United StatesCaliforniaBellflower90706;27995;6774 Bonanza;;Bellflower;9;90706;US;California;United States
United StatesWashingtonBallard98107;27996;3397 Rancho View Drive;;Ballard;79;98107;US;Washington;United States
United KingdomEnglandWarringtonWA3 7BH;27997;5826 Norman Avenue;;Warrington;14;WA3 7BH;GB;England;United Kingdom
United StatesWashingtonEverett98201;27998;8310 Ridge Circle;;Everett;79;98201;US;Washington;United States
United StatesCaliforniaBerkeley94704;27999;5854 Eagle Way;;Berkeley;9;94704;US;California;United States
United StatesOregonSalem97301;28000;7842 Ygnacio Valley Road;;Salem;58;97301;US;Oregon;United States
United StatesCaliforniaConcord94519;28001;5666 Hazelnut Lane;;Concord;9;94519;US;California;United States
United StatesCaliforniaBerkeley94704;28002;3098 Eastgate Ave;;Berkeley;9;94704;US;California;United States
United StatesCaliforniaLa Jolla92806;28004;874 Olivera Road;;La Jolla;9;92806;US;California;United States
GermanyBrandenburgEilenburg04838;28005;Krönerweg 9619;;Eilenburg;85;4838;DE;Brandenburg;Germany
CanadaBritish ColumbiaCliffsideV8Y 1L1;28006;3570 Court Lane;;Cliffside;7;V8Y 1L1;CA;British Columbia;Canada
United StatesCaliforniaBurbank91502;28007;1902 Santa Cruz;;Burbank;9;91502;US;California;United States
GermanySaarlandNeunkirchen66578;28008;Heidestieg Straße 2664;;Neunkirchen;70;66578;DE;Saarland;Germany
United StatesCaliforniaBurbank91502;28009;8547 Catherine Way;;Burbank;9;91502;US;California;United States
United StatesWashingtonSpokane99202;28011;4852 Chaparral Court;;Spokane;79;99202;US;Washington;United States
United StatesWashingtonBurien98168;28012;5543 Royal Arch Court;;Burien;79;98168;US;Washington;United States
AustraliaNew South WalesNorth Ryde2113;28013;4231 Highland Dr.;;North Ryde;50;2113;AU;New South Wales;Australia
United KingdomEnglandStoke-on-TrentAS23;28014;6093 Midway Ct.;;Stoke-on-Trent;14;AS23;GB;England;United Kingdom
United StatesWashingtonLynnwood98036;28015;9297 Kenston Dr.;;Lynnwood;79;98036;US;Washington;United States
United StatesWashingtonBurien98168;28016;8029 Golden Meadow Dr.;;Burien;79;98168;US;Washington;United States
FranceCharente-MaritimeSaint Ouen17490;28017;6935, rue Malar;;Saint Ouen;103;17490;FR;Charente-Maritime;France
"FranceVal d'OiseCergy95000";28019;475, rue Léo Delibes;;Cergy;181;95000;FR;"Val d'Oise";France
United KingdomEnglandLondonW10 6BL;28020;6102 Lakeview Place;;London;14;W10 6BL;GB;England;United Kingdom
AustraliaNew South WalesSydney1002;28021;7938 Blue Ridge;;Sydney;50;1002;AU;New South Wales;Australia
FranceSeine (Paris)Paris75010;28022;12, route de Marseille;;Paris;161;75010;FR;Seine (Paris);France
CanadaBritish ColumbiaOak BayV8P;28023;4251 San Onofre Court;;Oak Bay;7;V8P;CA;British Columbia;Canada
FranceSeine Saint DenisSaint-Denis93400;28024;1, rue de la Centenaire;;Saint-Denis;179;93400;FR;Seine Saint Denis;France
United StatesCaliforniaCoronado92118;28025;8656 Lakespring Place;;Coronado;9;92118;US;California;United States
AustraliaVictoriaMelbourne3000;28026;5135 Oak Park Blvd.;;Melbourne;77;3000;AU;Victoria;Australia
AustraliaNew South WalesWollongong2500;28027;6441 Co Road;;Wollongong;50;2500;AU;New South Wales;Australia
United KingdomEnglandReadingRG7 5H7;28028;4380 Chestnut;;Reading;14;RG7 5H7;GB;England;United Kingdom
FranceSeine Saint DenisSaint-Denis93400;28029;115, quai Paul Doumer;;Saint-Denis;179;93400;FR;Seine Saint Denis;France
FranceSeine (Paris)Paris75017;28030;3355, rue de Longchamp;;Paris;161;75017;FR;Seine (Paris);France
FranceHauts de SeineColombes92700;28031;24, rue de la Centenaire;;Colombes;178;92700;FR;Hauts de Seine;France
FranceSeine et MarneLieusaint77127;28032;8735, rue Malar;;Lieusaint;163;77127;FR;Seine et Marne;France
United KingdomEnglandOxfordOX14 4SE;28033;7332 Saddlewood;;Oxford;14;OX14 4SE;GB;England;United Kingdom
FranceSeine Saint DenisTremblay-en-France93290;28034;8, rue des Vendangeurs;;Tremblay-en-France;179;93290;FR;Seine Saint Denis;France
United StatesOregonBeaverton97005;28035;9 Serrana Ct.;;Beaverton;58;97005;US;Oregon;United States
United KingdomEnglandYorkYO15;28036;7028 San Gabriel Dr.;;York;14;YO15;GB;England;United Kingdom
United StatesCaliforniaChula Vista91910;28037;3029 Arnold Dr;;Chula Vista;9;91910;US;California;United States
United StatesWashingtonRenton98055;28038;6307 Grenadine Way;;Renton;79;98055;US;Washington;United States
AustraliaSouth AustraliaFindon5023;28039;5108 C Mt. Hood Cr.;;Findon;66;5023;AU;South Australia;Australia
FranceNordLille59000;28040;50, rue Royale;;Lille;145;59000;FR;Nord;France
AustraliaNew South WalesLane Cove1597;28041;5439 Mcelroy Court;;Lane Cove;50;1597;AU;New South Wales;Australia
AustraliaQueenslandHawthorne4171;28042;3331 Algiers Dr.;;Hawthorne;64;4171;AU;Queensland;Australia
United KingdomEnglandWokinghamRG41 1QW;28043;662 T St.;;Wokingham;14;RG41 1QW;GB;England;United Kingdom
AustraliaNew South WalesLane Cove1597;28044;9888 Steele Drive;;Lane Cove;50;1597;AU;New South Wales;Australia
United StatesCaliforniaGlendale91203;28045;1220 Bradford Way;;Glendale;9;91203;US;California;United States
CanadaBritish ColumbiaWestminsterV3L 1H4;28046;1999 Orangewood Court;;Westminster;7;V3L 1H4;CA;British Columbia;Canada
CanadaBritish ColumbiaVictoriaV8V;28047;9821 Juniper Drive;;Victoria;7;V8V;CA;British Columbia;Canada
GermanySaarlandBerlin12171;28048;Heideweg 5914;;Berlin;70;12171;DE;Saarland;Germany
CanadaBritish ColumbiaVictoriaV8V;28049;9608 Grammercy Lane;;Victoria;7;V8V;CA;British Columbia;Canada
CanadaBritish ColumbiaCliffsideV8Y 1L1;28050;4377 Westminster Pl.;;Cliffside;7;V8Y 1L1;CA;British Columbia;Canada
United KingdomEnglandEsher-MoleseyEM15;28051;5444 Bohon Circle;;Esher-Molesey;14;EM15;GB;England;United Kingdom
CanadaBritish ColumbiaSookeV0;28052;7685 Imperial Dr;;Sooke;7;V0;CA;British Columbia;Canada
United StatesCaliforniaConcord94519;28053;8967 Chrislend Court;;Concord;9;94519;US;California;United States
United StatesWashingtonKirkland98033;28054;7726 Driftwood Drive;;Kirkland;79;98033;US;Washington;United States
GermanyHamburgMünchen80074;28055;Haberstr 18;;München;20;80074;DE;Hamburg;Germany
United StatesCaliforniaChula Vista91910;28056;8713 Yosemite Ct.;;Chula Vista;9;91910;US;California;United States
United KingdomEnglandNewcastle upon TyneNT20;28057;7740 Lacassie Ave;;Newcastle upon Tyne;14;NT20;GB;England;United Kingdom
AustraliaSouth AustraliaCloverdale6105;28058;2282 Nulty Dr;;Cloverdale;66;6105;AU;South Australia;Australia
United StatesWashingtonSeattle98104;28059;9008 Creekside Drive;;Seattle;79;98104;US;Washington;United States
United KingdomEnglandYorkYO15;28060;6739 Walnut Ave;;York;14;YO15;GB;England;United Kingdom
AustraliaQueenslandHawthorne4171;28061;4736 S. Royal Links Circle;;Hawthorne;64;4171;AU;Queensland;Australia
AustraliaTasmaniaHobart7001;28062;3909 Lavetta Way;;Hobart;71;7001;AU;Tasmania;Australia
United KingdomEnglandMilton KeynesMK8 8DF;28063;6807 Snowberry Court;;Milton Keynes;14;MK8 8DF;GB;England;United Kingdom
AustraliaNew South WalesSydney1002;28064;5957 Hill Drive;;Sydney;50;1002;AU;New South Wales;Australia
United KingdomEnglandLondonEC1R 0DU;28065;3061 Arcadia Pl.;;London;14;EC1R 0DU;GB;England;United Kingdom
FranceSeine (Paris)Paris75012;28066;70, rue Georges-Clémenceau;;Paris;161;75012;FR;Seine (Paris);France
FranceYvelineChatou78400;28067;870, avenue de Malakoff;;Chatou;164;78400;FR;Yveline;France
AustraliaNew South WalesPort Macquarie2444;28068;4949 Dutch Slough Rd;;Port Macquarie;50;2444;AU;New South Wales;Australia
GermanyBayernFrankfurt91480;28069;Celler Weg 2949;;Frankfurt;8;91480;DE;Bayern;Germany
United StatesOregonLebanon97355;28070;1064 Slavio;;Lebanon;58;97355;US;Oregon;United States
AustraliaQueenslandCaloundra4551;28071;4681 Deerfield Dr.;;Caloundra;64;4551;AU;Queensland;Australia
United KingdomEnglandMilton KeynesMK8 8ZD;28072;2956 East Altarinda Dr.;;Milton Keynes;14;MK8 8ZD;GB;England;United Kingdom
AustraliaNew South WalesSydney1002;28073;761 Orchard View Ave.;;Sydney;50;1002;AU;New South Wales;Australia
FranceHauts de SeineSuresnes92150;28074;1718, chaussée de Tournai;;Suresnes;178;92150;FR;Hauts de Seine;France
CanadaBritish ColumbiaPort HammondV6B 3P7;28075;2813 Dew Drop Circle;;Port Hammond;7;V6B 3P7;CA;British Columbia;Canada
CanadaBritish ColumbiaSookeV0;28076;9181 La Vista Circle;;Sooke;7;V0;CA;British Columbia;Canada
GermanySaarlandBerlin12171;28077;Hellweg 4493;;Berlin;70;12171;DE;Saarland;Germany
United StatesWashingtonTacoma98403;28078;463 H Stagecoach Rd.;;Tacoma;79;98403;US;Washington;United States
AustraliaNew South WalesMilsons Point2061;28079;7107 Kingsford Dr.;;Milsons Point;50;2061;AU;New South Wales;Australia
FranceGaronne (Haute)Colomiers31770;28080;6, rue Saint-Lazare;;Colomiers;117;31770;FR;Garonne (Haute);France
United StatesCaliforniaColma94014;28081;9011 Santa Lucia Dr.;;Colma;9;94014;US;California;United States
GermanyHessenDarmstadt64283;28082;Wertheimer Straße 895;;Darmstadt;19;64283;DE;Hessen;Germany
United StatesOregonMilwaukie97222;28083;5376 Catanzaro Way;;Milwaukie;58;97222;US;Oregon;United States
FranceMoselleMetz57000;28084;276, rue de la Comédie;;Metz;143;57000;FR;Moselle;France
FranceYvelineChatou78400;28085;7, impasse Ste-Madeleine;;Chatou;164;78400;FR;Yveline;France
United StatesWashingtonRenton98055;28086;4909 Poco Lane;;Renton;79;98055;US;Washington;United States
United StatesCaliforniaGrossmont91941;28087;77 Birchwood;;Grossmont;9;91941;US;California;United States
United StatesCaliforniaBellflower90706;28088;492 Loveridge Circle;;Bellflower;9;90706;US;California;United States
United StatesCaliforniaLos Angeles90012;28089;7939 Bayview Court;;Los Angeles;9;90012;US;California;United States
United StatesCaliforniaCoronado92118;28090;636 Vine Hill Way;;Coronado;9;92118;US;California;United States
AustraliaSouth AustraliaFindon5023;28091;8518 Bayberry Dr.;;Findon;66;5023;AU;South Australia;Australia
AustraliaNew South WalesNewcastle2300;28092;7743 Hames Dr;;Newcastle;50;2300;AU;New South Wales;Australia
FranceHauts de SeineBoulogne-Billancourt92100;28093;88, avenue de l´ Union Centrale;;Boulogne-Billancourt;178;92100;FR;Hauts de Seine;France
United StatesOregonMilwaukie97222;28094;8967 Hamilton Ave.;;Milwaukie;58;97222;US;Oregon;United States
CanadaBritish ColumbiaOak BayV8P;28095;1918 Terra Granada;;Oak Bay;7;V8P;CA;British Columbia;Canada
GermanyNordrhein-WestfalenBottrop46236;28096;Königsteiner Straße 550;;Bottrop;53;46236;DE;Nordrhein-Westfalen;Germany
United StatesCaliforniaLemon Grove91945;28097;504 O St.;;Lemon Grove;9;91945;US;California;United States
United StatesWashingtonWalla Walla99362;28098;3708 Montana;;Walla Walla;79;99362;US;Washington;United States
United StatesCaliforniaChula Vista91910;28099;3858 Vista Diablo;;Chula Vista;9;91910;US;California;United States
FranceEssonneLes Ulis91940;28100;88, avenue de Villiers;;Les Ulis;177;91940;FR;Essonne;France
United StatesOregonLebanon97355;28101;5203 Virginia Lane;;Lebanon;58;97355;US;Oregon;United States
AustraliaQueenslandCaloundra4551;28102;4744 Mary Dr.;;Caloundra;64;4551;AU;Queensland;Australia
United StatesCaliforniaLos Angeles90012;28103;1318 Lasalle Street;;Los Angeles;9;90012;US;California;United States
GermanyHessenBerlin13441;28104;Winter der Böck 5850;;Berlin;19;13441;DE;Hessen;Germany
United StatesCaliforniaDowney90241;28105;3067 Maya;;Downey;9;90241;US;California;United States
United StatesCaliforniaWest Covina91791;28106;9435 Breck Court;;West Covina;9;91791;US;California;United States
AustraliaNew South WalesCoffs Harbour2450;28107;9956 Mcneil Place;;Coffs Harbour;50;2450;AU;New South Wales;Australia
United StatesWashingtonBellingham98225;28108;4095 Cooper Dr.;;Bellingham;79;98225;US;Washington;United States
GermanyHamburgPaderborn33041;28109;Kalkweg 50;;Paderborn;20;33041;DE;Hamburg;Germany
United StatesCaliforniaSan Carlos94070;28110;5242 Marvelle Ln.;;San Carlos;9;94070;US;California;United States
CanadaBritish ColumbiaMetchosinV9;28111;2812 East Lake Court;;Metchosin;7;V9;CA;British Columbia;Canada
FranceEssonneLes Ulis91940;28112;81, route de Marseille;;Les Ulis;177;91940;FR;Essonne;France
AustraliaTasmaniaHobart7001;28113;707 Willcrest Circle;;Hobart;71;7001;AU;Tasmania;Australia
United StatesCaliforniaConcord94519;28114;9687 Shakespeare Drive;;Concord;9;94519;US;California;United States
AustraliaSouth AustraliaPerth6006;28115;1306 Kaski Ln;;Perth;66;6006;AU;South Australia;Australia
United KingdomEnglandHigh WycombeHP10 9QY;28116;3597 Pine St.;;High Wycombe;14;HP10 9QY;GB;England;United Kingdom
AustraliaNew South WalesWollongong2500;28117;3064 Whyte Park Ave.;;Wollongong;50;2500;AU;New South Wales;Australia
AustraliaQueenslandHervey Bay4655;28118;1455 Fountain Road;;Hervey Bay;64;4655;AU;Queensland;Australia
